date,direction,entry_price,exit_price,pnl_pct,dollar_pnl,cumulative_pnl,position_size,num_entries,strategies,confidence,exit_reason
2020-01-01,long,7207.983333333334,7201.821904761905,-0.0008548061623471087,-897.5464704644639,-897.5464704644639,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.07906403876354463,stop_loss
2020-01-01,short,7214.69,7206.988214285714,0.0010675144343395915,1120.8901560565707,223.3436855921068,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.07906403876354463,take_profit
2020-01-02,long,7163.016666666666,7171.580952380952,0.0011956255461668648,1255.4068234752078,1478.7505090673146,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.07237487842590538,take_profit
2020-01-02,short,7152.256666666667,7159.108095238095,-0.0009579394155916552,-1005.8363863712377,472.9141226960769,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.07237487842590538,stop_loss
2020-01-03,long,6932.68,6947.553214285715,0.0021453772979157138,2252.646162811499,2725.560285507576,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.07958191358074548,take_profit
2020-01-03,short,6962.856666666667,6947.983452380952,0.0021360793418191354,2242.8833089100917,4968.443594417668,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.07958191358074548,take_profit
2020-01-04,long,7303.486666666667,7313.424166666667,0.0013606514879194685,1428.6840623154417,6397.12765673311,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.14713084464645887,take_profit
2020-01-04,short,7352.573333333334,7342.635833333334,0.001351567614422524,1419.14599514365,7816.27365187676,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.14713084464645887,take_profit
2020-01-05,long,7437.849999999999,7426.97,-0.0014627883057602936,-1535.927721048308,6280.345930828452,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.169360117208166,stop_loss
2020-01-05,short,7405.246666666666,7391.6466666666665,0.001836535717468712,1928.3625033421472,8208.7084341706,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.169360117208166,take_profit
2020-01-06,long,7527.576666666668,7511.569523809525,-0.0021264669316521188,-2232.790278234724,5975.918155935875,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.12612773268395358,stop_loss
2020-01-06,short,7392.556666666666,7372.547738095238,0.0027066317478024213,2841.9633351925418,8817.881491128417,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.12612773268395358,take_profit
2020-01-07,long,7885.573333333334,7846.369047619048,-0.004971646836199526,-5220.229178009501,3597.652313118916,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.27571535030919625,stop_loss
2020-01-07,short,7911.099999999999,7862.094642857142,0.006194506091802286,6504.231396392399,10101.883709511316,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.27571535030919625,take_profit
2020-01-08,long,8317.586666666668,8293.169523809525,-0.002935604260668071,-3082.384473701474,7019.4992358098425,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.6054637132073275,stop_loss
2020-01-08,short,8383.456666666667,8352.935238095239,0.003640673505570088,3822.7071808485916,10842.206416658435,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.6054637132073275,take_profit
2020-01-09,long,7972.363333333334,7994.895476190477,0.0028262814820460974,2967.5955561484016,13809.801972806836,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.2923293402818132,take_profit
2020-01-09,short,7990.026666666666,8008.05238095238,-0.002256026799123882,-2368.8281390800757,11440.973833726759,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.2923293402818132,stop_loss
2020-01-10,long,7804.766666666666,7833.6735186309525,0.00370374326342697,3888.930426598318,15329.904260325076,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.10809429468039938,trailing_stop
2020-01-10,short,7748.343333333333,7781.7733333333335,-0.004314470663191266,-4530.194196350828,10799.71006397425,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.10809429468039938,stop_loss
2020-01-11,long,8169.240000000001,8148.754285714286,-0.0025076646402498264,-2633.047872262317,8166.662191711932,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.24860656026091257,stop_loss
2020-01-11,short,8219.313333333334,8184.323886904762,0.004256979264517435,4469.828227743305,12636.490419455236,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.24860656026091257,trailing_stop
2020-01-12,long,8094.346666666667,8076.808095238096,-0.0021667680111597926,-2275.1064117177816,10361.384007737455,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.25618119752640695,stop_loss
2020-01-12,short,8080.4800000000005,8058.556785714286,0.002713107920038722,2848.7633160406576,13210.147323778114,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.25618119752640695,take_profit
2020-01-13,long,8126.973333333332,8137.744761904761,0.0013253923852867234,1391.6620045510592,14601.809328329173,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.17362005855571908,take_profit
2020-01-13,short,8106.896666666667,8115.51380952381,-0.0010629397673925893,-1116.0867557622184,13485.722572566954,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.17362005855571908,stop_loss
2020-01-14,long,8425.609999999999,8393.542857142855,-0.0038059135014727797,-3996.209176546418,9489.513396020537,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.06733312435547384,stop_loss
2020-01-14,short,8155.0233333333335,8114.9394047619035,0.004915243885028338,5161.006079279753,14650.51947530029,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.06733312435547384,take_profit
2020-01-15,long,8778.633333333333,8756.04761904762,-0.0025728052907680815,-2701.445555306485,11949.073919993805,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.41556249115663757,stop_loss
2020-01-15,short,8766.146666666667,8737.914523809524,0.0032205875546773627,3381.61693241123,15330.690852405036,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.41556249115663757,take_profit
2020-01-16,long,8662.553333333333,8677.564047619047,0.0017328279212958145,1819.469317360605,17150.16016976564,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.2123565922007263,take_profit
2020-01-16,short,8686.723333333333,8698.731904761906,-0.001382405190976006,-1451.525450524806,15698.634719240834,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.2123565922007263,stop_loss
2020-01-17,long,8820.543333333333,8799.779047619048,-0.0023540823880787588,-2471.786507482696,13226.848211758137,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.16158618169908337,stop_loss
2020-01-17,short,8747.6,8721.644642857143,0.0029671403748293113,3115.4973935707762,16342.345605328914,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.16158618169908337,take_profit
2020-01-18,long,8915.1,8898.35,-0.0018788347859250035,-1972.7765252212532,14369.56908010766,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.18916066912360577,stop_loss
2020-01-18,short,8947.480000000001,8926.542500000001,0.0023400443476822522,2457.046565066364,16826.615645174024,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.18916066912360577,take_profit
2020-01-19,long,9125.773333333333,9104.699047619048,-0.0023093150513949137,-2424.780803964659,14401.834841209366,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.13447839906701878,stop_loss
2020-01-19,short,8967.06,8940.717142857142,0.0029377362416285395,3084.623053709966,17486.45789491933,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.13447839906701878,take_profit
2020-01-20,long,8672.986666666666,8718.941443452379,0.005298610334815031,5563.540851555782,23049.998746475114,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.1589674181822193,trailing_stop
2020-01-20,short,8675.846666666666,8690.430952380952,-0.0016810216079912142,-1765.0726883907746,21284.92605808434,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.1589674181822193,stop_loss
2020-01-21,long,8634.699999999999,8620.365714285714,-0.0016600791821702221,-1743.083141278733,19541.842916805606,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.1221120342034065,stop_loss
2020-01-21,short,8676.443333333333,8635.830399672619,0.004680827396715207,4914.868766550966,24456.711683356574,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.1221120342034065,trailing_stop
2020-01-22,long,8713.923333333334,8744.533238333333,0.003512758126171182,3688.3960324797404,28145.107715836315,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.1221244587341259,trailing_stop
2020-01-22,short,8737.126666666667,8749.550952380952,-0.0014220104833418189,-1493.1110075089096,26651.996708327406,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.1221244587341259,stop_loss
2020-01-23,long,8625.696666666669,8648.593095238097,0.002654443977830767,2787.166176722305,29439.16288504971,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.07534775212799359,take_profit
2020-01-23,short,8590.226666666667,8608.54380952381,-0.002132323577469695,-2238.9397563431794,27200.22312870653,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.07534775212799359,stop_loss
2020-01-24,long,8357.323333333334,8369.123333333333,0.0014119353205989723,1482.5320866289205,28682.75521533545,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.08324243741475476,take_profit
2020-01-24,short,8341.753333333334,8351.193333333335,-0.0011316565741974918,-1188.2394029073662,27494.515812428086,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.08324243741475476,stop_loss
2020-01-25,long,8381.463333333333,8395.468690476191,0.0016709918764612672,1754.5414702843302,29249.057282712416,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.1527454083804252,take_profit
2020-01-25,short,8332.183333333332,8343.387619047619,-0.0013446998542942146,-1411.9348470089249,27837.12243570349,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.1527454083804252,stop_loss
