date,direction,entry_price,exit_price,pnl_pct,dollar_pnl,cumulative_pnl,position_size,num_entries,strategies,confidence,exit_reason
2020-01-30,short,9326.663333333334,9300.231190476192,0.0028340406330175983,2975.7426646684776,44337.77099799213,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.23723312447533162,take_profit
2020-01-31,short,9397.953333333333,9427.189047619047,-0.0031108596998475372,-3266.4026848399135,41071.36831315221,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.13587552689724663,stop_loss
2020-02-01,short,9437.06,9422.677857142857,0.0015240067200105493,1600.2070560110765,42671.575369163285,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.10005740592049013,take_profit
2020-02-02,short,9323.716666666667,9344.516666666666,-0.0022308700214327196,-2342.413522504355,40329.16184665893,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.11726102663961198,stop_loss
2020-02-03,short,9441.56,9421.790357142856,0.002093895802933359,2198.5905930800263,42527.75243973896,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.1612855483099043,take_profit
2020-02-04,short,9256.21,9263.721428571427,-0.0008115015293978898,-852.0766058677841,41675.67583387117,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.1164991426857504,stop_loss
2020-02-05,short,9224.943333333335,9192.765577083335,0.0034881250851404562,3662.5313393974784,45338.20717326865,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.09882557152961398,trailing_stop
2020-02-06,short,9598.12,9613.498571428572,-0.0016022482974344325,-1682.3607123061538,43655.8464609625,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.1700768317519529,stop_loss
2020-02-07,short,9827.019999999999,9812.1575,0.0015124116975440444,1588.0322824212462,45243.87874338375,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.18456306965768363,take_profit
2020-02-08,short,9771.776666666667,9780.969523809525,-0.0009407559603993516,-987.7937584193189,44256.08498496443,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.13927852262397444,stop_loss
2020-02-09,short,9946.183333333332,9928.881547619047,0.0017395401969216874,1826.5172067677713,46082.6021917322,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.12049360203201027,take_profit
2020-02-10,short,10048.306666666665,10064.666666666666,-0.001628135022418429,-1709.54177353935,44373.06041819285,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.14115253238099285,stop_loss
2020-02-11,short,9788.08,9809.609999999999,-0.0021996142246486377,-2309.594935881069,42063.46548231178,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.11921244642660726,stop_loss
2020-02-12,short,10309.746666666666,10277.23238095238,0.003153742450278653,3311.429572792585,45374.89505510437,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.14909339110020384,take_profit
2020-02-13,short,10381.08,10357.442500000001,0.002276978888516311,2390.827832942126,47765.72288804649,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.14465938323256786,take_profit
2020-02-14,short,10256.95,10241.616071428572,0.0014949793624253077,1569.7283305465728,49335.451218593065,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.10985227364396764,take_profit
2020-02-15,short,10173.956666666665,10188.653809523808,-0.0014445847705736835,-1487.922313690894,47847.528904902174,1030000.0,3,"multi_indicator_breakout, multi_indicator_breakout, momentum",0.1600320526778286,stop_loss
2020-02-16,short,9936.763333333334,9902.060879583334,0.0034923297039378145,3666.9461891347046,51514.475094036876,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.1350278427324823,trailing_stop
2020-02-17,short,9802.006666666668,9825.116666666669,-0.00235768050215574,-2475.5645272635265,49038.91056677335,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.18900199404154827,stop_loss
2020-02-18,short,9742.206666666667,9707.693674345239,0.003542625762550863,3719.7570506784054,52758.667617451756,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.17468844542859321,trailing_stop
2020-02-19,short,10149.299999999997,10106.791258749998,0.0041883421763077005,4397.759285123085,57156.42690257484,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.22542986704181142,trailing_stop
2020-02-20,short,9606.199999999999,9582.498214285713,0.002467342519860664,2590.7096458536967,59747.13654842854,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.33272093545485004,take_profit
2020-02-21,short,9669.276666666667,9645.701666666668,0.0024381348070502593,2560.041547402772,62307.17809583131,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.09947324592893754,take_profit
2020-02-22,short,9682.043333333333,9667.316547619048,0.0015210410868110632,1597.093141151616,63904.271236982924,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.07517353192277579,take_profit
2020-02-23,short,9704.14,9679.591785714287,0.0025296640697385522,2656.1472732254792,66560.4185102084,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.03786173545347705,take_profit
2020-02-24,short,9772.653333333334,9790.237619047619,-0.0017993358727160977,-1889.3026663519022,64671.115843856496,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.20114054122918842,stop_loss
2020-02-25,short,9590.02,9610.757142857145,-0.002162367008321582,-2270.4853587376606,62400.63048511883,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.12835163411587272,stop_loss
2020-02-26,short,9186.813333333332,9207.031904761903,-0.002200825323750803,-2310.8665899383427,60089.76389518049,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.22366624026428494,stop_loss
2020-02-27,short,8734.473333333333,8762.173333333334,-0.0031713417561525245,-3329.90884396015,56759.855051220344,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.26969761393321845,stop_loss
2020-02-28,short,8827.529999999999,8789.158571428572,0.004346791069690707,4564.130623175241,61323.98567439558,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.20552915663916807,take_profit
2020-02-29,short,8729.746666666668,8699.482380952382,0.003466799996596179,3640.139996425987,64964.125670821566,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.15990772751520613,take_profit
2020-03-01,short,8609.79,8584.765000000001,0.0029065749571127327,3051.903704968369,68016.02937578993,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.2302614502885464,take_profit
2020-03-02,short,8580.53,8559.72642857143,0.002424508908956748,2545.734354404585,70561.76373019452,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.1970862083829498,take_profit
2020-03-03,short,8797.243333333334,8810.39619047619,-0.0014951112120566291,-1569.8667726594601,68991.89695753506,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.13953042466498178,stop_loss
2020-03-04,short,8798.446666666669,8767.74971479167,0.003488905830536672,3663.351122063505,72655.24807959858,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.16187649984415667,trailing_stop
2020-03-05,short,8831.413333333336,8814.64904761905,0.001898256267885265,1993.1690812795277,74648.4171608781,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.10912987731673522,take_profit
2020-03-06,short,9055.143333333333,9041.087976190476,0.0015521959869058484,1629.8057862511405,76278.22294712924,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.126503353014974,take_profit
2020-03-07,short,9110.486666666666,9120.979523809523,-0.0011517339881796196,-1209.3206875886003,75068.90225954064,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.13894490082413327,stop_loss
2020-03-08,short,8734.236666666666,8789.599523809524,-0.0063386028173640875,-6655.53295823229,68413.36930130835,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.1381509089196795,stop_loss
2020-03-09,short,8001.93,8029.785714285715,-0.0034811244644372525,-3655.1806876591145,64758.18861364924,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.45017983322763483,stop_loss
2020-03-10,short,7937.286666666667,7896.6301041666675,0.005122224282353338,5378.335496471003,70136.52411012024,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.18633615315932553,trailing_stop
2020-03-11,short,7933.486666666667,7881.325104166667,0.006574859792625793,6903.602782257081,77040.12689237732,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.19782734624634127,trailing_stop
2020-03-12,short,6495.580000000001,6830.317142857144,-0.05153306446185609,-53079.05639571178,23961.07049666554,1030000.0,3,"multi_indicator_breakout, multi_indicator_breakout, momentum",0.19030849258037671,stop_loss
2020-03-13,short,4999.6466666666665,4898.228809523809,0.020285004902251245,21299.2551473638,45260.32564402934,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",2.0,take_profit
2020-03-14,short,5517.47,5558.490000000001,-0.007434566930132912,-7806.295276639556,37454.03036738979,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.7249785458075492,stop_loss
2020-03-15,short,5199.16,5160.0707142857145,0.007518384837990238,7894.304079889748,45348.334447279536,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.7481405218191949,take_profit
2020-03-16,short,5203.516666666666,5233.672380952381,-0.0057952565961573235,-6085.019425965188,39263.315021314345,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.9090461836602085,stop_loss
2020-03-17,short,5089.7,5027.062142857143,0.012306787657987067,12922.127040886418,52185.44206220076,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.5371012663502882,trailing_stop
2020-03-18,short,5380.533333333333,5348.942261904761,0.005871364318637296,6164.9325345691595,58350.37459676992,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.5208236240652901,take_profit
2020-03-19,short,5379.473333333332,5407.747619047618,-0.005255957965083148,-5518.755863337305,52831.61873343262,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.533686768274968,stop_loss
2020-03-20,short,6229.7733333333335,6266.594761904762,-0.005910556709087614,-6206.084544541994,46625.534188890626,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.4397382714985343,stop_loss
2020-03-21,short,6262.243333333333,6227.641547619047,0.005525461703173366,5801.734788332033,52427.26897722266,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.7619564699701517,take_profit
2020-03-22,short,6211.580000000001,6161.585892857144,0.008048533085439869,8450.95973971186,60878.22871693452,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.3586740975070794,trailing_stop
2020-03-23,short,5901.783333333334,5852.676190476192,0.008320729529290673,8736.766005755204,69614.99472268972,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",1.521135477906923,take_profit
2020-03-24,short,6632.096666666667,6564.166577380954,0.010242626532742579,10754.757859379706,80369.75258206943,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.6721770540013617,trailing_stop
2020-03-25,short,6631.463333333333,6651.814761904762,-0.0030689197162761606,-3222.3657020899677,77147.38687997946,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.5265694159884629,stop_loss
2020-03-26,short,6748.596666666667,6726.480595238096,0.003277136347147465,3440.9931645048373,80588.3800444843,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.4544313052095697,take_profit
2020-03-27,short,6731.483333333333,6796.979047619047,-0.0097297595555781,-10216.247533357004,70372.13251112729,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.37333445195358655,stop_loss
2020-03-28,short,6265.663333333334,6290.5119047619055,-0.003965832523489925,-4164.124149664421,66208.00836146287,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.7448888758341886,stop_loss
2020-03-29,short,6185.883333333334,6204.124761904763,-0.002948880149926609,-3096.3241574229387,63111.68420403993,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.2916452801645985,stop_loss
2020-03-30,short,5978.576666666667,5941.923095238095,0.006130819001273757,6437.359951337444,69549.04415537737,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.31732809404145396,take_profit
2020-03-31,short,6485.9800000000005,6468.738928571429,0.002658206073495687,2791.116377170471,72340.16053254784,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.18564157879779217,take_profit
2020-04-01,short,6342.416666666667,6375.796666666667,-0.0052629780972027135,-5526.127002062848,66814.033530485,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.3389218584845022,stop_loss
2020-04-02,short,6621.253333333333,6648.803333333333,-0.00416084366706004,-4368.885850413041,62445.14768007196,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.5118075590660341,stop_loss
2020-04-03,short,6783.28,6802.015714285714,-0.002762043478334153,-2900.14565225086,59545.0020278211,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.24901622686268463,stop_loss
2020-04-04,short,6774.196666666667,6748.089523809524,0.0038539097906039217,4046.605280134117,63591.607307955215,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.18132610641168992,take_profit
2020-04-05,short,6877.41,6859.097499999999,0.0026627029652152353,2795.8381134759966,66387.44542143121,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.21131753267920506,take_profit
2020-04-06,short,6832.783333333333,6796.824404761905,0.005262705813603767,5525.841104283954,71913.28652571517,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.18077920153852378,take_profit
2020-04-07,short,7339.563333333333,7314.416904761904,0.003426147773290999,3597.455161955548,75510.74168767071,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.32049604408774973,take_profit
2020-04-08,short,7217.349999999999,7193.905357142857,0.0032483727208937846,3410.791356938473,78921.53304460918,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.17428612330850446,take_profit
2020-04-09,short,7307.366666666666,7321.769523809523,-0.001971005123987725,-2069.555380187111,76851.97766442207,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.1908662579279646,stop_loss
2020-04-10,short,6874.873333333333,6888.039047619048,-0.0019150482703266464,-2010.8006838429783,74841.1769805791,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.1726751711472857,stop_loss
2020-04-11,short,6893.116666666666,6874.807738095237,0.0026561176107704485,2788.9234913089704,77630.10047188807,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.20075936960276883,take_profit
2020-04-12,short,6840.243333333333,6875.689047619047,-0.00518193762391219,-5441.034505107798,72189.06596678027,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.13577622807391462,stop_loss
2020-04-13,short,6728.666666666667,6741.466666666667,-0.0019023085306648442,-1997.423957198086,70191.64200958218,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.4771487397494394,stop_loss
2020-04-14,short,6881.61,6863.0225,0.0027010394369921626,2836.0914088417703,73027.73341842394,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.19529651046477148,take_profit
2020-04-15,short,6865.3,6840.838318928571,0.0035630898972264513,3741.244392087773,76768.97781051171,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.27347223675215543,trailing_stop
2020-04-16,short,6589.573333333334,6546.825476726191,0.006487196430594871,6811.556252124613,83580.53406263633,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.44566748986593235,trailing_stop
2020-04-17,short,7090.25,7121.024285714286,-0.004340366801492997,-4557.385141567645,79023.14892106869,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.3780968258317395,stop_loss
2020-04-18,short,7093.153333333333,7077.287261904761,0.0022368149513998323,2348.6556989698233,81371.80462003851,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.17495038333249266,take_profit
2020-04-19,short,7209.336666666667,7226.596666666667,-0.0023941176280203613,-2513.8235094213787,78857.98111061714,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.2254601411891118,stop_loss
2020-04-20,short,7174.343333333333,7153.359404761904,0.002924857035198409,3071.099886958329,81929.08099757547,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.13809456902042908,take_profit
2020-04-21,short,6891.876666666666,6872.724880952381,0.0027788926936134946,2917.837328294169,84846.91832586964,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.20659511350074752,take_profit
2020-04-22,short,6861.196666666667,6850.739523809524,0.0015240989823168706,1600.3039314327139,86447.22225730236,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.15391079272779543,take_profit
2020-04-23,short,7131.166666666667,7106.266207916667,0.0034917791034660517,3666.3680586393534,90113.59031594172,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.19269364092202987,trailing_stop
2020-04-24,short,7534.453333333334,7525.15511904762,0.0012340927568795415,1295.7973947235182,91409.38771066524,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.23348175339393037,take_profit
2020-04-25,short,7545.57,7536.1449999999995,0.0012490772731550011,1311.531136812751,92720.91884747798,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.20916048268127255,take_profit
2020-04-26,short,7571.48,7552.760357142856,0.0024723888667926614,2596.008310132294,95316.92715761028,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.1480519088371687,take_profit
2020-04-27,short,7769.756666666667,7741.770236934524,0.0036019699113884075,3782.068406957827,99098.9955645681,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.4494228134753941,trailing_stop
2020-04-28,short,7710.656666666666,7724.296666666666,-0.00176898033327905,-1857.429349943002,97241.5662146251,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.1709876779787126,stop_loss
2020-04-29,short,7768.036666666667,7740.843350863095,0.003500667796827051,3675.7011866684024,100917.2674012935,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.14007320722618624,trailing_stop
2020-04-30,short,8842.38,8782.251428571428,0.006800043814965131,7140.046005713386,108057.31340700689,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.20323864687536697,take_profit
2020-05-01,short,8718.826666666666,8649.651354166666,0.007934016255245304,8330.717068007567,116388.03047501446,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.25305905882254254,trailing_stop
2020-05-02,short,8826.293333333333,8784.177511636904,0.00477163177178513,5010.213360374385,121398.24383538884,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.24028868902713965,trailing_stop
2020-05-03,short,9026.716666666667,9005.297023809524,0.0023729162715653107,2491.5620851435756,123889.80592053242,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.15579597837807269,take_profit
2020-05-04,short,8664.256666666668,8686.030952380954,-0.0025131164220995746,-2638.772243204553,121251.03367732787,1049999.9999999998,3,"multi_indicator_breakout, multi_indicator_breakout, multi_indicator_breakout",0.14635604673296818,stop_loss
